quest_id,quest_name,quest_bucket,quest_completion_status,dependency_type,dependency_slot,dependency_id,dependency_name,dependency_value,dependency_flags,object_id,comparison_id,prerequisite_type_id,localized_failure_text,support_status,evidence_status,completion_status,evidence_sources,manual_validation,blocker_summary
6284,Deadman's Plunder,generic_table_driven,not_retail_complete,level,,,,50,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 6284 requires character level 50. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
6284,Deadman's Plunder,generic_table_driven,not_retail_complete,preq_flags,,,,,8,,,,,mapped_client_flag_dependency_pending_semantic_smoke,client_quest2_preq_flags_pending_semantic_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 6284 carries Quest2 preq_flags 8. Retail completion needs the flag semantics, visibility behavior, accept denial, and client smoke verified for this row."
6284,Deadman's Plunder,generic_table_driven,not_retail_complete,item,,15987,,,,15987,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_preq_item_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 6284 has item prerequisite objectId 15987. Retail completion needs row-specific visibility, accept denial, inventory/character-state validation where applicable, and chain smoke."
6285,Breaking the Braziers,generic_table_driven,not_retail_complete,level,,,,50,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 6285 requires character level 50. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
6285,Breaking the Braziers,generic_table_driven,not_retail_complete,quest_faction,,1,Dominion,,,1,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_questPlayerFactionEnum_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 6285 requires questPlayerFactionEnum 1 (Dominion). Retail completion needs faction-specific visibility, accept denial, dialog availability, and client quest smoke."
6285,Breaking the Braziers,generic_table_driven,not_retail_complete,required_quest,0,9783,Corrigan's Creepy Concoction,,,9783,,,,mapped_quest_chain_validation_pending_chain_smoke,client_quest2_required_quest_pending_chain_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 6285 requires prerequisite quest slot 0 -> Quest2 9783 (Corrigan's Creepy Concoction). Retail completion needs source and target quest visibility/progression, completion-state gating, denial behavior, and chain smoke together."
6292,Keeping the Prize in Xenocite,generic_table_driven,not_retail_complete,level,,,,10,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 6292 requires character level 10. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
6292,Keeping the Prize in Xenocite,generic_table_driven,not_retail_complete,quest_faction,,0,Exile,,,0,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_questPlayerFactionEnum_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 6292 requires questPlayerFactionEnum 0 (Exile). Retail completion needs faction-specific visibility, accept denial, dialog availability, and client quest smoke."
6292,Keeping the Prize in Xenocite,generic_table_driven,not_retail_complete,prerequisite_id,,8202,,,0,8202,,,You lack the required Tradeskill,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_row_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 6292 references Prerequisite 8202 with flags 0 with failure text 'You lack the required Tradeskill'. Runtime maps the row through PrerequisiteManager, but retail completion needs row-specific visibility, accept denial, comparison semantics, and client smoke."
6292,Keeping the Prize in Xenocite,generic_table_driven,not_retail_complete,prerequisite_slot,0,8202,,0,0,9,4,19,You lack the required Tradeskill,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_slot_pending_handler_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 6292 Prerequisite 8202 slot 0 uses prerequisiteTypeId 19, objectId 9, value 0, comparison 4, and flags 0 with failure text 'You lack the required Tradeskill'. Retail completion needs exact handler behavior, comparison semantics, failure text, and client accept/visibility smoke."
6293,Full Plate Xenocite,generic_table_driven,not_retail_complete,level,,,,10,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 6293 requires character level 10. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
6293,Full Plate Xenocite,generic_table_driven,not_retail_complete,quest_faction,,0,Exile,,,0,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_questPlayerFactionEnum_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 6293 requires questPlayerFactionEnum 0 (Exile). Retail completion needs faction-specific visibility, accept denial, dialog availability, and client quest smoke."
6293,Full Plate Xenocite,generic_table_driven,not_retail_complete,prerequisite_id,,8202,,,0,8202,,,You lack the required Tradeskill,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_row_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 6293 references Prerequisite 8202 with flags 0 with failure text 'You lack the required Tradeskill'. Runtime maps the row through PrerequisiteManager, but retail completion needs row-specific visibility, accept denial, comparison semantics, and client smoke."
6293,Full Plate Xenocite,generic_table_driven,not_retail_complete,prerequisite_slot,0,8202,,0,0,9,4,19,You lack the required Tradeskill,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_slot_pending_handler_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 6293 Prerequisite 8202 slot 0 uses prerequisiteTypeId 19, objectId 9, value 0, comparison 4, and flags 0 with failure text 'You lack the required Tradeskill'. Retail completion needs exact handler behavior, comparison semantics, failure text, and client accept/visibility smoke."
6294,Embrace Perfection,generic_table_driven,not_retail_complete,level,,,,10,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 6294 requires character level 10. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
6294,Embrace Perfection,generic_table_driven,not_retail_complete,quest_faction,,0,Exile,,,0,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_questPlayerFactionEnum_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 6294 requires questPlayerFactionEnum 0 (Exile). Retail completion needs faction-specific visibility, accept denial, dialog availability, and client quest smoke."
6294,Embrace Perfection,generic_table_driven,not_retail_complete,prerequisite_id,,8202,,,0,8202,,,You lack the required Tradeskill,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_row_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 6294 references Prerequisite 8202 with flags 0 with failure text 'You lack the required Tradeskill'. Runtime maps the row through PrerequisiteManager, but retail completion needs row-specific visibility, accept denial, comparison semantics, and client smoke."
6294,Embrace Perfection,generic_table_driven,not_retail_complete,prerequisite_slot,0,8202,,0,0,9,4,19,You lack the required Tradeskill,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_slot_pending_handler_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 6294 Prerequisite 8202 slot 0 uses prerequisiteTypeId 19, objectId 9, value 0, comparison 4, and flags 0 with failure text 'You lack the required Tradeskill'. Retail completion needs exact handler behavior, comparison semantics, failure text, and client accept/visibility smoke."
6295,Fallow Fields,generic_table_driven,not_retail_complete,level,,,,16,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 6295 requires character level 16. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
6295,Fallow Fields,generic_table_driven,not_retail_complete,quest_faction,,1,Dominion,,,1,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_questPlayerFactionEnum_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 6295 requires questPlayerFactionEnum 1 (Dominion). Retail completion needs faction-specific visibility, accept denial, dialog availability, and client quest smoke."
6295,Fallow Fields,generic_table_driven,not_retail_complete,required_quest,0,6265,Stomping Out the Embers,,,6265,,,,mapped_quest_chain_validation_pending_chain_smoke,client_quest2_required_quest_pending_chain_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 6295 requires prerequisite quest slot 0 -> Quest2 6265 (Stomping Out the Embers). Retail completion needs source and target quest visibility/progression, completion-state gating, denial behavior, and chain smoke together."
6296,Nature's Uprising,generic_table_driven,not_retail_complete,level,,,,1,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 6296 requires character level 1. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
6296,Nature's Uprising,generic_table_driven,not_retail_complete,quest_faction,,0,Exile,,,0,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_questPlayerFactionEnum_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 6296 requires questPlayerFactionEnum 0 (Exile). Retail completion needs faction-specific visibility, accept denial, dialog availability, and client quest smoke."
6296,Nature's Uprising,generic_table_driven,not_retail_complete,excluded_quest,0,6297,Combating the Contagion,,,6297,,,,mapped_quest_exclusion_validation_pending_chain_smoke,client_quest2_excluded_quest_pending_chain_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 6296 excludes quest slot 0 -> Quest2 6297 (Combating the Contagion). Retail completion needs row-specific visibility, exclusion-state gating, denial behavior, and chain smoke."
