quest_id,quest_title,quest_bucket,quest_completion_status,quest_link_status,jabbithole_quest_objective_id,jabbithole_quest_id,jabbithole_quest_name,client_quest_name,objective_order,quest_objective_id,match_status,jabbithole_objective_text,client_objective_text,objective_type,objective_data,objective_count,quest_direction_id,world_location_0,world_location_1,world_location_2,world_location_3,last_seen_in,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
3901,Not Fit For Consumption,generic_table_driven,not_retail_complete,current_quest,1130,790,Not Fit For Consumption,Not Fit For Consumption,1,5081,matched,Use the Cloning Controls to clone a Cloned Cubig at the Cubig Farm,Use the $(creature=13717) to clone a Cloned Cubig at the Cubig Farms,12,13717,1,0,45427,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1130 for Quest2 3901 objective order 1 with source text 'Use the Cloning Controls to clone a Cloned Cubig at the Cubig Farm' maps to current QuestObjective 5081 type 12 data 13717 count 1 and client text 'Use the $(creature=13717) to clone a Cloned Cubig at the Cubig Farms'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
3901,Not Fit For Consumption,generic_table_driven,not_retail_complete,current_quest,1131,790,Not Fit For Consumption,Not Fit For Consumption,2,5082,matched,Kill the clone of Cloned Cubig in the Cubig Farm,Kill the clone of Cloned Cubig in the Cubig Farms,2,13714,1,0,45428,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1131 for Quest2 3901 objective order 2 with source text 'Kill the clone of Cloned Cubig in the Cubig Farm' maps to current QuestObjective 5082 type 2 data 13714 count 1 and client text 'Kill the clone of Cloned Cubig in the Cubig Farms'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
3902,The Prime Cubig,generic_table_driven,not_retail_complete,current_quest,1133,792,The Prime Cubig,The Prime Cubig,0,13069,matched,Find the entrance to Fieldclaw Hollow,Find the entrance to Fieldclaw Hollow,17,698,1,0,9931,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1133 for Quest2 3902 objective order 0 with source text 'Find the entrance to Fieldclaw Hollow' maps to current QuestObjective 13069 type 17 data 698 count 1 and client text 'Find the entrance to Fieldclaw Hollow'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
3902,The Prime Cubig,generic_table_driven,not_retail_complete,current_quest,1134,792,The Prime Cubig,The Prime Cubig,1,5172,matched,Attach the Cubig Recovery Kit to the Prime Cubig in Fieldclaw Hollow,Attach the Cubig Recovery Kit to the Prime Cubig in Fieldclaw Hollow,12,13712,1,0,19642,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1134 for Quest2 3902 objective order 1 with source text 'Attach the Cubig Recovery Kit to the Prime Cubig in Fieldclaw Hollow' maps to current QuestObjective 5172 type 12 data 13712 count 1 and client text 'Attach the Cubig Recovery Kit to the Prime Cubig in Fieldclaw Hollow'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
3902,The Prime Cubig,generic_table_driven,not_retail_complete,current_quest,1135,792,The Prime Cubig,The Prime Cubig,2,5084,matched,Speak to the Cubig Accommodations Manager at the Cubig Farm,Speak to the $(creature=13809) at the Cubig Farms,3,13809,1,574,9855,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1135 for Quest2 3902 objective order 2 with source text 'Speak to the Cubig Accommodations Manager at the Cubig Farm' maps to current QuestObjective 5084 type 3 data 13809 count 1 and client text 'Speak to the $(creature=13809) at the Cubig Farms'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
3904,Hostile Geomorphs,generic_table_driven,not_retail_complete,current_quest,2258,1405,Hostile Geomorphs,Hostile Geomorphs,0,5090,matched,Destroy Mozyk Rumblers in Mozyk Quarry,Destroy $m(creature=13728) in Mozyk Quarry,8,3041,6,0,19521,19522,19523,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 2258 for Quest2 3904 objective order 0 with source text 'Destroy Mozyk Rumblers in Mozyk Quarry' maps to current QuestObjective 5090 type 8 data 3041 count 6 and client text 'Destroy $m(creature=13728) in Mozyk Quarry'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
3904,Hostile Geomorphs,generic_table_driven,not_retail_complete,current_quest,2259,1405,Hostile Geomorphs,Hostile Geomorphs,1,8973,matched,Destroy Biting Boulders in Mozyk Quarry,Destroy $m(creature=26189) in Mozyk Quarry,2,26189,10,0,19521,19522,19523,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 2259 for Quest2 3904 objective order 1 with source text 'Destroy Biting Boulders in Mozyk Quarry' maps to current QuestObjective 8973 type 2 data 26189 count 10 and client text 'Destroy $m(creature=26189) in Mozyk Quarry'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
3905,Getting Out the Code,generic_table_driven,not_retail_complete,current_quest,2252,1398,Getting Out the Code,Getting Out the Code,0,5137,matched,Transmit the Freebot code to Protostar Bots in Mozyk Quarry,Transmit the Freebot code to Protostar Bots in Mozyk Quarry,23,2849,5,0,19521,19522,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 2252 for Quest2 3905 objective order 0 with source text 'Transmit the Freebot code to Protostar Bots in Mozyk Quarry' maps to current QuestObjective 5137 type 23 data 2849 count 5 and client text 'Transmit the Freebot code to Protostar Bots in Mozyk Quarry'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
3907,Light it Up,generic_table_driven,not_retail_complete,current_quest,2223,1379,Light it Up,Light it Up,0,5205,matched,Burn Ragebloom Plants in Hivestrike Grove,Burn $(creature=13885) Plants in Hivestrike Grove,14,1271,5,0,10044,10045,10046,10047,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 2223 for Quest2 3907 objective order 0 with source text 'Burn Ragebloom Plants in Hivestrike Grove' maps to current QuestObjective 5205 type 14 data 1271 count 5 and client text 'Burn $(creature=13885) Plants in Hivestrike Grove'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
3907,Light it Up,generic_table_driven,not_retail_complete,current_quest,2224,1379,Light it Up,Light it Up,1,17670,matched,Kill Hivestrike Aurin and their allies in Hivestrike Grove,Kill Hivestrike Aurin and their allies in Hivestrike Grove,8,8523,5,0,10044,10045,10046,10047,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 2224 for Quest2 3907 objective order 1 with source text 'Kill Hivestrike Aurin and their allies in Hivestrike Grove' maps to current QuestObjective 17670 type 8 data 8523 count 5 and client text 'Kill Hivestrike Aurin and their allies in Hivestrike Grove'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
3912,Roan Killers,generic_table_driven,not_retail_complete,current_quest,2067,1282,Roan Killers,Roan Killers,0,5091,matched,Kill Swiftpaws in Gallow Fields,Kill Swiftpaws in Gallow Fields,8,10182,5,0,10021,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 2067 for Quest2 3912 objective order 0 with source text 'Kill Swiftpaws in Gallow Fields' maps to current QuestObjective 5091 type 8 data 10182 count 5 and client text 'Kill Swiftpaws in Gallow Fields'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
3912,Roan Killers,generic_table_driven,not_retail_complete,current_quest,2068,1282,Roan Killers,Roan Killers,1,7175,matched,Kill Skytalon Rotbeaks in Gallow Fields,Kill $m(creature=20992) in Gallow Fields,2,20992,4,0,10021,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 2068 for Quest2 3912 objective order 1 with source text 'Kill Skytalon Rotbeaks in Gallow Fields' maps to current QuestObjective 7175 type 2 data 20992 count 4 and client text 'Kill $m(creature=20992) in Gallow Fields'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
3913,WANTED: Blackpaw [GROUP 2+],generic_table_driven,not_retail_complete,current_quest,2077,1287,WANTED: Blackpaw [GROUP 2+],WANTED: Blackpaw [GROUP 2+],0,5097,matched,Kill Blackpaw in Blackpaw's Den,Kill $(creature=13803) in Blackpaw's Den,2,13803,1,412,0,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 2077 for Quest2 3913 objective order 0 with source text 'Kill Blackpaw in Blackpaw's Den' maps to current QuestObjective 5097 type 2 data 13803 count 1 and client text 'Kill $(creature=13803) in Blackpaw's Den'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
3915,A Freebot Puzzle,generic_table_driven,not_retail_complete,current_quest,2088,1294,A Freebot Puzzle,A Freebot Puzzle,0,5101,matched,Find Helix's Chest inside Duskfall Caverns,Find Helix's Chest inside Duskfall Caverns,5,0,1,239,0,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 2088 for Quest2 3915 objective order 0 with source text 'Find Helix's Chest inside Duskfall Caverns' maps to current QuestObjective 5101 type 5 data 0 count 1 and client text 'Find Helix's Chest inside Duskfall Caverns'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
3915,A Freebot Puzzle,generic_table_driven,not_retail_complete,current_quest,2089,1294,A Freebot Puzzle,A Freebot Puzzle,1,5102,matched,Find Helix's Legs inside Duskfall Caverns,Find Helix's Legs inside Duskfall Caverns,5,0,1,240,0,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 2089 for Quest2 3915 objective order 1 with source text 'Find Helix's Legs inside Duskfall Caverns' maps to current QuestObjective 5102 type 5 data 0 count 1 and client text 'Find Helix's Legs inside Duskfall Caverns'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
3915,A Freebot Puzzle,generic_table_driven,not_retail_complete,current_quest,2090,1294,A Freebot Puzzle,A Freebot Puzzle,2,5103,matched,Find Helix's Arms inside Duskfall Caverns,Find Helix's Arms inside Duskfall Caverns,5,0,1,241,0,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 2090 for Quest2 3915 objective order 2 with source text 'Find Helix's Arms inside Duskfall Caverns' maps to current QuestObjective 5103 type 5 data 0 count 1 and client text 'Find Helix's Arms inside Duskfall Caverns'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
