quest_id,quest_title,quest_bucket,quest_completion_status,quest_link_status,episode_quest_id,episode_id,episode_name,order_index,flags,episode_bridge_status,episode_match_status,jabbithole_episode_id,jabbithole_episode_name,client_episode_name,client_world_zone_id,client_world_zone_name,slug,episode_quests_count,enabled,last_seen_in,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
5662,Person of Interest,generic_table_driven,not_retail_complete,current_quest,2449,474,Stemming the Tide,6,0,mapped_episode,matched,74,Stemming the Tide,Stemming the Tide,1228,Northwestern Auroria,stemming-the-tide-474,8,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2449 links Quest2 5662 order 6 flags 0 to Episode 474 (Stemming the Tide) in WorldZone 1228 (Northwestern Auroria); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 74 (Stemming the Tide); slug stemming-the-tide-474, episode quest count 8, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
5653,Curing the Masses,generic_table_driven,not_retail_complete,current_quest,2446,474,Stemming the Tide,7,0,mapped_episode,matched,74,Stemming the Tide,Stemming the Tide,1228,Northwestern Auroria,stemming-the-tide-474,8,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2446 links Quest2 5653 order 7 flags 0 to Episode 474 (Stemming the Tide) in WorldZone 1228 (Northwestern Auroria); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 74 (Stemming the Tide); slug stemming-the-tide-474, episode quest count 8, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
5665,From the Shadows,generic_table_driven,not_retail_complete,current_quest,2450,475,Crawling Shadows,1,0,mapped_episode,matched,75,Crawling Shadows,Crawling Shadows,1228,Northwestern Auroria,crawling-shadows-475,3,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2450 links Quest2 5665 order 1 flags 0 to Episode 475 (Crawling Shadows) in WorldZone 1228 (Northwestern Auroria); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 75 (Crawling Shadows); slug crawling-shadows-475, episode quest count 3, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
5666,Keeping an Eye Out,generic_table_driven,not_retail_complete,current_quest,2451,475,Crawling Shadows,1,0,mapped_episode,matched,75,Crawling Shadows,Crawling Shadows,1228,Northwestern Auroria,crawling-shadows-475,3,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2451 links Quest2 5666 order 1 flags 0 to Episode 475 (Crawling Shadows) in WorldZone 1228 (Northwestern Auroria); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 75 (Crawling Shadows); slug crawling-shadows-475, episode quest count 3, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
5671,The Mother of All Spiders,generic_table_driven,not_retail_complete,current_quest,2452,475,Crawling Shadows,3,0,mapped_episode,matched,75,Crawling Shadows,Crawling Shadows,1228,Northwestern Auroria,crawling-shadows-475,3,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2452 links Quest2 5671 order 3 flags 0 to Episode 475 (Crawling Shadows) in WorldZone 1228 (Northwestern Auroria); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 75 (Crawling Shadows); slug crawling-shadows-475, episode quest count 3, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
5548,"Research, Interrupted",no_objectives,not_retail_complete,current_quest,2454,476,Seismic Science,1,0,mapped_episode,matched,76,Seismic Science,Seismic Science,1228,Northwestern Auroria,seismic-science-476,4,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2454 links Quest2 5548 order 1 flags 0 to Episode 476 (Seismic Science) in WorldZone 1228 (Northwestern Auroria); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 76 (Seismic Science); slug seismic-science-476, episode quest count 4, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
5549,The Canimid Nuisance,generic_table_driven,not_retail_complete,current_quest,2455,476,Seismic Science,2,0,mapped_episode,matched,76,Seismic Science,Seismic Science,1228,Northwestern Auroria,seismic-science-476,4,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2455 links Quest2 5549 order 2 flags 0 to Episode 476 (Seismic Science) in WorldZone 1228 (Northwestern Auroria); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 76 (Seismic Science); slug seismic-science-476, episode quest count 4, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
5553,Seismic Instability,generic_table_driven,not_retail_complete,current_quest,2457,476,Seismic Science,3,0,mapped_episode,matched,76,Seismic Science,Seismic Science,1228,Northwestern Auroria,seismic-science-476,4,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2457 links Quest2 5553 order 3 flags 0 to Episode 476 (Seismic Science) in WorldZone 1228 (Northwestern Auroria); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 76 (Seismic Science); slug seismic-science-476, episode quest count 4, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
5555,The Alpha Assassination ,generic_table_driven,not_retail_complete,current_quest,2458,476,Seismic Science,4,0,mapped_episode,matched,76,Seismic Science,Seismic Science,1228,Northwestern Auroria,seismic-science-476,4,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2458 links Quest2 5555 order 4 flags 0 to Episode 476 (Seismic Science) in WorldZone 1228 (Northwestern Auroria); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 76 (Seismic Science); slug seismic-science-476, episode quest count 4, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
5613,Radio Silence,no_objectives,not_retail_complete,current_quest,2459,477,The Black Hoods,1,0,mapped_episode,matched,77,The Black Hoods,The Black Hoods,1228,Northwestern Auroria,the-black-hoods-477,7,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2459 links Quest2 5613 order 1 flags 0 to Episode 477 (The Black Hoods) in WorldZone 1228 (Northwestern Auroria); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 77 (The Black Hoods); slug the-black-hoods-477, episode quest count 7, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
5614,Self-Reliance,generic_table_driven,not_retail_complete,current_quest,2460,477,The Black Hoods,2,0,mapped_episode,matched,77,The Black Hoods,The Black Hoods,1228,Northwestern Auroria,the-black-hoods-477,7,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2460 links Quest2 5614 order 2 flags 0 to Episode 477 (The Black Hoods) in WorldZone 1228 (Northwestern Auroria); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 77 (The Black Hoods); slug the-black-hoods-477, episode quest count 7, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
5615,Search Party,generic_table_driven,not_retail_complete,current_quest,3013,477,The Black Hoods,3,0,mapped_episode,matched,77,The Black Hoods,The Black Hoods,1228,Northwestern Auroria,the-black-hoods-477,7,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3013 links Quest2 5615 order 3 flags 0 to Episode 477 (The Black Hoods) in WorldZone 1228 (Northwestern Auroria); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 77 (The Black Hoods); slug the-black-hoods-477, episode quest count 7, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
5616,The Poxbrew Enclave,generic_table_driven,not_retail_complete,current_quest,2462,477,The Black Hoods,4,0,mapped_episode,matched,77,The Black Hoods,The Black Hoods,1228,Northwestern Auroria,the-black-hoods-477,7,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2462 links Quest2 5616 order 4 flags 0 to Episode 477 (The Black Hoods) in WorldZone 1228 (Northwestern Auroria); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 77 (The Black Hoods); slug the-black-hoods-477, episode quest count 7, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
